Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
2061051097,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061061062,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061071106,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061081089,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061088442,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061088694,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061088912,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061089162,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061092759,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061093008,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061093438,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061093820,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061094353,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061094695,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061095017,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061095461,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2061095863,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061096257,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2061151235,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061161143,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061171178,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061181190,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061188402,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061188706,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061188890,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061189130,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061196908,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061197336,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061197810,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061198157,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061198532,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061198954,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061199341,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061199773,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2061200240,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061200581,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2061251287,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061261260,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061271315,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061281286,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061288398,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061288623,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061288866,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061289121,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061301118,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061301527,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061301893,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061302346,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061302718,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061302948,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061303301,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061303588,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2061303923,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061304190,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2061351429,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061361355,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061371375,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061381519,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061388387,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061388627,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061388875,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061389119,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061404737,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061404985,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061405378,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061405813,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061406200,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061406614,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061407114,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061407431,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2061407926,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061408251,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2061451494,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061461460,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061471498,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061481496,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061488368,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061488615,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2061488847,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061489111,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061508908,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061509165,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061509565,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061509994,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061510344,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061510604,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061510944,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061511241,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2061511564,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061511836,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2061551662,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061561552,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061571608,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061581573,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061588452,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061588748,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061588938,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061589186,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061612605,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061613004,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061613438,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061613851,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061614205,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061614461,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061614794,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061615083,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2061615427,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061615754,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2061651762,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061661764,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061671765,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061681760,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061688370,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061688612,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061688858,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061689094,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061716188,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061716464,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061716861,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061717266,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061717614,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061717872,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061718209,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061718504,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2061718861,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061719114,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2061751885,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061761780,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061771814,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061781816,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061788346,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061788576,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061788824,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061789072,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061819789,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061820172,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061820585,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061820985,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061821337,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061821603,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061821928,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061822222,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2061822583,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061823034,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2061851945,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061861918,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061871961,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061882084,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061888402,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061888641,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061888883,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061889118,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2061923543,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2061923849,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2061924265,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2061924672,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2061925045,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2061925312,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2061925667,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2061925940,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2061926300,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2061926574,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2061952123,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2061962006,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2061972030,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2061982054,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2061988401,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2061988623,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2061988863,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2061989121,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062027061,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062027439,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062027841,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062028278,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062028622,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062028882,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062029407,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062029702,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2062030181,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062030524,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2062052184,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062062134,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062072185,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062082172,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062088494,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062088726,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2062088973,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062089219,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062131165,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062131588,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062132100,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062132409,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062132810,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062132999,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062133352,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062133628,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2062134033,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062134441,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2062152323,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062162242,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062172247,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062182264,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062188334,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062188579,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062188818,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062189078,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062235002,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062235278,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062235674,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062236082,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062236439,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062236703,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062237026,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062237307,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2062237653,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062237937,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2062252401,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062262358,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062272402,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062282388,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062288414,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062288659,00000109,false,Rx,1,8,02,83,01,0E,01,05,FF,3C,
2062288896,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062289140,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062338422,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062338857,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062339258,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062339665,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062340160,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062340481,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062340842,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062341101,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2062341439,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062341718,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2062352536,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062362481,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062372477,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062382621,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062388302,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062388536,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062388846,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062389043,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062442382,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062442852,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062452591,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062462558,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062443352,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062443855,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062444202,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062444612,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062445012,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062445450,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2062445851,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062446255,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2062472612,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062482590,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062488370,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062488612,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062488864,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062489107,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062546870,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062552741,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062547143,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062547521,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062547937,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062548306,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062548559,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062548905,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062549171,000005B0,false,Rx,0,8,4B,08,21,00,8D,00,00,00,
2062549517,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062549789,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2062562667,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062572670,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062582694,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062588289,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062588522,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062588776,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062589024,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062650311,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062652793,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062650675,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062651103,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062651511,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062651883,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062652105,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062652460,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062652727,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2062653136,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062653538,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2062662758,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062672806,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062682797,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062688268,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062688512,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062688754,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062689009,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062752937,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062762896,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062754044,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062754442,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062754813,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062755266,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062755619,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062755890,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062756215,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062756489,000005B0,false,Rx,0,8,4B,08,21,00,8B,00,00,00,
2062756886,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062757093,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2062772887,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062782902,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062788268,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062788514,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062788752,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062789001,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062852991,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062857652,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062862954,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062857951,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062858424,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062858785,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062859156,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062859587,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062860044,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062860432,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2062860822,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062861247,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2062873015,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062883131,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062888281,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062888516,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062888758,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062889031,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2062953131,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2062961801,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2062962071,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2062962581,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2062963056,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2062962915,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2062963418,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2062963706,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2062964410,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2062964716,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2062965388,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2062965736,000005B0,false,Rx,0,8,4B,04,21,00,D9,01,00,00,
2062973072,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2062983084,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2062988267,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2062988497,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2062988733,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2062988985,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
2063053217,00000100,false,Rx,1,8,00,00,00,00,B3,01,64,00,
2063063160,00000101,false,Rx,1,8,00,FF,3C,00,00,E0,00,00,
2063066409,00000630,false,Rx,0,8,40,01,21,00,00,00,00,00,
2063066684,000005B0,false,Rx,0,8,4B,01,21,00,01,00,00,00,
2063067150,00000630,false,Rx,0,8,40,50,21,00,00,00,00,00,
2063067497,000005B0,false,Rx,0,8,43,50,21,00,00,00,00,00,
2063067988,00000630,false,Rx,0,8,40,0A,21,00,00,00,00,00,
2063068304,000005B0,false,Rx,0,8,4B,0A,21,00,8C,00,00,00,
2063068677,00000630,false,Rx,0,8,40,08,21,00,00,00,00,00,
2063069133,000005B0,false,Rx,0,8,4B,08,21,00,8C,00,00,00,
2063069514,00000630,false,Rx,0,8,40,04,21,00,00,00,00,00,
2063069937,000005B0,false,Rx,0,8,4B,04,21,00,DA,01,00,00,
2063073211,00000102,false,Rx,1,8,02,9A,01,0E,00,C1,56,00,
2063083194,00000200,false,Rx,1,8,F0,00,00,00,FA,00,43,B3,
2063088237,00000108,false,Rx,1,8,01,F4,01,0F,B3,01,00,00,
2063088464,00000109,false,Rx,1,8,02,82,01,0E,01,05,FF,3C,
2063088721,00000208,false,Rx,1,8,FF,F4,01,F0,00,00,FA,00,
2063088965,00000209,false,Rx,1,8,02,05,00,00,00,00,00,00,
